================ Training Loss (Thu Aug 21 08:19:35 2025) ================
================ Training Loss (Thu Aug 21 08:19:35 2025) ================
[Rank 0] (epoch: 8, iters: 373, time: 0.689, data: 0.002) , D_A: 0.265, G_A: 0.364, cycle_A: 0.120, idt_A: 0.090, D_B: 0.247, G_B: 0.319, cycle_B: 0.142, idt_B: 0.053

[Rank 0] (epoch: 8, iters: 473, time: 0.710, data: 0.002) , D_A: 0.300, G_A: 0.381, cycle_A: 0.281, idt_A: 0.186, D_B: 0.227, G_B: 0.298, cycle_B: 0.389, idt_B: 0.139

[Rank 0] (epoch: 8, iters: 573, time: 0.687, data: 0.002) , D_A: 0.203, G_A: 0.304, cycle_A: 0.020, idt_A: 0.419, D_B: 0.231, G_B: 0.199, cycle_B: 0.847, idt_B: 0.011

[Rank 0] (epoch: 9, iters: 12, time: 0.689, data: 0.002) , D_A: 0.243, G_A: 0.145, cycle_A: 0.144, idt_A: 0.079, D_B: 0.284, G_B: 0.279, cycle_B: 0.180, idt_B: 0.076

[Rank 0] (epoch: 9, iters: 112, time: 0.693, data: 0.002) , D_A: 0.236, G_A: 0.214, cycle_A: 0.115, idt_A: 0.114, D_B: 0.246, G_B: 0.216, cycle_B: 0.238, idt_B: 0.049

[Rank 0] (epoch: 9, iters: 212, time: 0.706, data: 0.002) , D_A: 0.323, G_A: 0.082, cycle_A: 0.202, idt_A: 0.045, D_B: 0.207, G_B: 0.270, cycle_B: 0.089, idt_B: 0.086

[Rank 0] (epoch: 9, iters: 312, time: 0.822, data: 0.002) , D_A: 0.233, G_A: 0.202, cycle_A: 0.073, idt_A: 0.179, D_B: 0.164, G_B: 0.364, cycle_B: 0.209, idt_B: 0.024

[Rank 0] (epoch: 9, iters: 412, time: 0.698, data: 0.002) , D_A: 0.310, G_A: 0.277, cycle_A: 0.080, idt_A: 0.196, D_B: 0.244, G_B: 0.287, cycle_B: 0.378, idt_B: 0.034

[Rank 0] (epoch: 9, iters: 512, time: 0.706, data: 0.002) , D_A: 0.280, G_A: 0.340, cycle_A: 0.114, idt_A: 0.079, D_B: 0.211, G_B: 0.337, cycle_B: 0.152, idt_B: 0.051

[Rank 0] (epoch: 9, iters: 612, time: 0.701, data: 0.002) , D_A: 0.235, G_A: 0.282, cycle_A: 0.160, idt_A: 0.058, D_B: 0.179, G_B: 0.346, cycle_B: 0.111, idt_B: 0.060

[Rank 0] (epoch: 10, iters: 51, time: 0.821, data: 0.002) , D_A: 0.102, G_A: 0.397, cycle_A: 0.098, idt_A: 0.345, D_B: 0.208, G_B: 0.238, cycle_B: 0.705, idt_B: 0.038

[Rank 0] (epoch: 10, iters: 151, time: 0.691, data: 0.002) , D_A: 0.136, G_A: 0.166, cycle_A: 0.111, idt_A: 0.321, D_B: 0.221, G_B: 0.275, cycle_B: 0.661, idt_B: 0.049

[Rank 0] (epoch: 10, iters: 251, time: 0.692, data: 0.002) , D_A: 0.268, G_A: 0.230, cycle_A: 0.037, idt_A: 0.050, D_B: 0.203, G_B: 0.331, cycle_B: 0.108, idt_B: 0.018

[Rank 0] (epoch: 10, iters: 351, time: 0.695, data: 0.002) , D_A: 0.233, G_A: 0.196, cycle_A: 0.123, idt_A: 0.070, D_B: 0.262, G_B: 0.349, cycle_B: 0.162, idt_B: 0.080

[Rank 0] (epoch: 10, iters: 451, time: 0.701, data: 0.002) , D_A: 0.330, G_A: 0.545, cycle_A: 0.374, idt_A: 0.143, D_B: 0.250, G_B: 0.235, cycle_B: 0.284, idt_B: 0.105

[Rank 0] (epoch: 10, iters: 551, time: 0.700, data: 0.002) , D_A: 0.159, G_A: 0.343, cycle_A: 0.067, idt_A: 0.137, D_B: 0.226, G_B: 0.298, cycle_B: 0.317, idt_B: 0.045

[Rank 0] (epoch: 10, iters: 651, time: 0.700, data: 0.002) , D_A: 0.253, G_A: 0.241, cycle_A: 0.096, idt_A: 0.059, D_B: 0.227, G_B: 0.121, cycle_B: 0.163, idt_B: 0.041

[Rank 0] (epoch: 11, iters: 90, time: 0.701, data: 0.002) , D_A: 0.477, G_A: 0.088, cycle_A: 0.089, idt_A: 0.142, D_B: 0.262, G_B: 0.117, cycle_B: 0.105, idt_B: 0.037

[Rank 0] (epoch: 11, iters: 190, time: 0.857, data: 0.002) , D_A: 0.211, G_A: 0.396, cycle_A: 0.115, idt_A: 0.087, D_B: 0.255, G_B: 0.191, cycle_B: 0.146, idt_B: 0.045

